geoplugin_request,geoplugin_status,geoplugin_delay,geoplugin_credit,geoplugin_city,geoplugin_region,geoplugin_regionCode,geoplugin_regionName,geoplugin_areaCode,geoplugin_dmaCode,geoplugin_countryCode,geoplugin_countryName,geoplugin_inEU,geoplugin_euVATrate,geoplugin_continentCode,geoplugin_continentName,geoplugin_latitude,geoplugin_longitude,geoplugin_locationAccuracyRadius,geoplugin_timezone,geoplugin_currencyCode,geoplugin_currencySymbol,geoplugin_currencySymbol_UTF8,geoplugin_currencyConverter
173.173.102.198,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.104.14,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.104.202,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.104.57,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.105.24,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.106.139,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.107.110,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.109.125,200,0ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.109.203,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.109.5,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.110.122,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.110.195,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.111.160,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.111.218,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.113.172,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.113.96,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.115.201,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.116.10,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.118.83,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.119.75,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.121.126,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.121.51,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.127.101,200,0ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.173.208,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Rio Grande City,Texas,TX,Texas,,636,US,United States,0,False,NA,North America,26.3942,-98.8104,10,America/Chicago,USD,$,$,0.0
173.173.244.231,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Harlingen,Texas,TX,Texas,,636,US,United States,0,False,NA,North America,26.1966,-97.6912,5,America/Chicago,USD,$,$,0.0
173.173.250.160,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Harlingen,Texas,TX,Texas,,636,US,United States,0,False,NA,North America,26.1966,-97.6912,5,America/Chicago,USD,$,$,0.0
173.173.47.94,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Waco,Texas,TX,Texas,,625,US,United States,0,False,NA,North America,31.5822,-97.1768,5,America/Chicago,USD,$,$,0.0
173.173.96.192,200,0ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.96.202,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.96.82,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.97.218,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.98.137,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.173.98.244,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4873,-98.4532,5,America/Chicago,USD,$,$,0.0
173.174.130.38,200,0ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Cibolo,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5738,-98.2292,5,America/Chicago,USD,$,$,0.0
173.174.132.234,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Cibolo,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5738,-98.2292,5,America/Chicago,USD,$,$,0.0
173.174.134.234,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Cibolo,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5738,-98.2292,5,America/Chicago,USD,$,$,0.0
173.174.136.11,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Cibolo,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5738,-98.2292,5,America/Chicago,USD,$,$,0.0
173.174.142.84,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Cibolo,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5738,-98.2292,5,America/Chicago,USD,$,$,0.0
173.174.147.198,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Universal City,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5465,-98.2954,5,America/Chicago,USD,$,$,0.0
173.174.148.202,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Universal City,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5465,-98.2954,5,America/Chicago,USD,$,$,0.0
173.174.149.192,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Universal City,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5465,-98.2954,5,America/Chicago,USD,$,$,0.0
173.174.153.61,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Universal City,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5465,-98.2954,5,America/Chicago,USD,$,$,0.0
173.174.155.172,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Universal City,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5465,-98.2954,5,America/Chicago,USD,$,$,0.0
173.174.159.45,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Universal City,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5465,-98.2954,5,America/Chicago,USD,$,$,0.0
173.174.164.47,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Helotes,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.6321,-98.7542,10,America/Chicago,USD,$,$,0.0
173.174.164.88,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Helotes,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.6321,-98.7542,10,America/Chicago,USD,$,$,0.0
173.174.165.12,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Helotes,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.6321,-98.7542,20,America/Chicago,USD,$,$,0.0
173.174.169.114,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5584,-98.7435,10,America/Chicago,USD,$,$,0.0
173.174.172.52,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5584,-98.7435,10,America/Chicago,USD,$,$,0.0
173.174.177.48,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5584,-98.7435,10,America/Chicago,USD,$,$,0.0
173.174.178.51,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5584,-98.7435,10,America/Chicago,USD,$,$,0.0
173.174.184.26,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5,-98.6744,20,America/Chicago,USD,$,$,0.0
173.174.186.93,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5584,-98.7435,10,America/Chicago,USD,$,$,0.0
173.174.189.102,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4614,-98.7468,10,America/Chicago,USD,$,$,0.0
173.174.190.61,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5584,-98.7435,10,America/Chicago,USD,$,$,0.0
